"","ONS_name","ONS_ID","pop","name","value"
"893","crestview_tanglewood_3035","3035","general","average_size_of_census_families","3"
"894","crestview_tanglewood_3035","3035","general","percent_of_census_families_that_are_one_parent_families","0.165116279"
"895","crestview_tanglewood_3035","3035","general","number_of_one_parent_families","355"
"896","crestview_tanglewood_3035","3035","general","percent_of_all_census_families_that_are_one_parent_families","0.165116279"
"897","crestview_tanglewood_3035","3035","general","average_number_of_children_in_census_families_with_children","1.9"
"898","crestview_tanglewood_3035","3035","general","average_after_tax_income_of_all_economic_families","106300"
"899","crestview_tanglewood_3035","3035","general","average_after_tax_income_of_couple_with_children_economic_families","121000"
"900","crestview_tanglewood_3035","3035","general","average_after_tax_income_of_one_parent_economic_families","85600"
"901","crystal_bay_lakeview_park_3036","3036","general","number_of_children_living_in_one_parent_families","210"
"902","crystal_bay_lakeview_park_3036","3036","general","percent_of_children_living_in_one_parent_families","0.202898551"
"903","crystal_bay_lakeview_park_3036","3036","general","number_of_pop_living_alone_i_e_1_person_household","355"
"904","crystal_bay_lakeview_park_3036","3036","general","average_household_size","2.5"
"905","crystal_bay_lakeview_park_3036","3036","general","number_of_owner_households","1350"
"906","crystal_bay_lakeview_park_3036","3036","general","percent_of_owner_households","0.835913313"
"907","crystal_bay_lakeview_park_3036","3036","general","percent_of_renter_households","0.164086687"
"908","crystal_bay_lakeview_park_3036","3036","general","percent_of_households_living_in_core_housing_need","0.062893082"
"909","crystal_bay_lakeview_park_3036","3036","general","number_of_households_living_in_core_housing_need","100"
"910","crystal_bay_lakeview_park_3036","3036","general","percent_of_owner_households_in_core_housing_need","3.3"
"911","crystal_bay_lakeview_park_3036","3036","general","median_monthly_shelter_costs_for_owned_dwellings","1070"
"912","crystal_bay_lakeview_park_3036","3036","general","average_monthly_shelter_costs_for_owned_dwellings","1532"
"913","crystal_bay_lakeview_park_3036","3036","general","number_of_tenant_households","265"
"914","crystal_bay_lakeview_park_3036","3036","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"915","crystal_bay_lakeview_park_3036","3036","general","percent_of_renter_households_in_core_housing_need","20.4"
"916","crystal_bay_lakeview_park_3036","3036","general","median_monthly_shelter_costs_for_rented_dwellings","1780"
"917","crystal_bay_lakeview_park_3036","3036","general","average_monthly_shelter_costs_for_rented_dwellings","1820"
"918","crystal_bay_lakeview_park_3036","3036","general","average_size_of_census_families","2.7"
"919","crystal_bay_lakeview_park_3036","3036","general","percent_of_census_families_that_are_one_parent_families","0.111111111"
"920","crystal_bay_lakeview_park_3036","3036","general","number_of_one_parent_families","135"
"921","crystal_bay_lakeview_park_3036","3036","general","percent_of_all_census_families_that_are_one_parent_families","0.111111111"
"922","crystal_bay_lakeview_park_3036","3036","general","average_number_of_children_in_census_families_with_children","1.7"
"923","crystal_bay_lakeview_park_3036","3036","general","average_after_tax_income_of_all_economic_families","135600"
"924","crystal_bay_lakeview_park_3036","3036","general","average_after_tax_income_of_couple_with_children_economic_families","157000"
"925","crystal_bay_lakeview_park_3036","3036","general","average_after_tax_income_of_one_parent_economic_families","112000"
"926","cumberland_3037","3037","general","number_of_children_living_in_one_parent_families","185"
"927","cumberland_3037","3037","general","percent_of_children_living_in_one_parent_families","0.141762452"
"928","cumberland_3037","3037","general","number_of_pop_living_alone_i_e_1_person_household","220"
"929","cumberland_3037","3037","general","average_household_size","2.7"
"930","cumberland_3037","3037","general","number_of_owner_households","1480"
"931","cumberland_3037","3037","general","percent_of_owner_households","0.916408669"
"932","cumberland_3037","3037","general","percent_of_renter_households","0.083591331"
"933","cumberland_3037","3037","general","percent_of_households_living_in_core_housing_need","0.038461538"
"934","cumberland_3037","3037","general","number_of_households_living_in_core_housing_need","60"
"935","cumberland_3037","3037","general","percent_of_owner_households_in_core_housing_need","2.4"
"936","cumberland_3037","3037","general","median_monthly_shelter_costs_for_owned_dwellings","1450"
"937","cumberland_3037","3037","general","average_monthly_shelter_costs_for_owned_dwellings","1758"
"938","cumberland_3037","3037","general","number_of_tenant_households","140"
"939","cumberland_3037","3037","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"940","cumberland_3037","3037","general","percent_of_renter_households_in_core_housing_need","16"
"941","cumberland_3037","3037","general","median_monthly_shelter_costs_for_rented_dwellings","1290"
"942","cumberland_3037","3037","general","average_monthly_shelter_costs_for_rented_dwellings","1280"
"943","cumberland_3037","3037","general","average_size_of_census_families","2.8"
"944","cumberland_3037","3037","general","percent_of_census_families_that_are_one_parent_families","0.101754386"
"945","cumberland_3037","3037","general","number_of_one_parent_families","145"
"946","cumberland_3037","3037","general","percent_of_all_census_families_that_are_one_parent_families","0.101754386"
"947","cumberland_3037","3037","general","average_number_of_children_in_census_families_with_children","1.7"
"948","cumberland_3037","3037","general","average_after_tax_income_of_all_economic_families","141800"
"949","cumberland_3037","3037","general","average_after_tax_income_of_couple_with_children_economic_families","162000"
"950","cumberland_3037","3037","general","average_after_tax_income_of_one_parent_economic_families","104000"
"951","dunrobin_3038","3038","general","number_of_children_living_in_one_parent_families","150"
"952","dunrobin_3038","3038","general","percent_of_children_living_in_one_parent_families","0.079575597"
"953","dunrobin_3038","3038","general","number_of_pop_living_alone_i_e_1_person_household","270"
"954","dunrobin_3038","3038","general","average_household_size","2.9"
"955","dunrobin_3038","3038","general","number_of_owner_households","1920"
"956","dunrobin_3038","3038","general","percent_of_owner_households","0.952853598"
"957","dunrobin_3038","3038","general","percent_of_renter_households","0.047146402"
"958","dunrobin_3038","3038","general","percent_of_households_living_in_core_housing_need","0.038265306"
"959","dunrobin_3038","3038","general","number_of_households_living_in_core_housing_need","75"
"960","dunrobin_3038","3038","general","percent_of_owner_households_in_core_housing_need","3.5"
"961","dunrobin_3038","3038","general","median_monthly_shelter_costs_for_owned_dwellings","1640"
"962","dunrobin_3038","3038","general","average_monthly_shelter_costs_for_owned_dwellings","1886"
"963","dunrobin_3038","3038","general","number_of_tenant_households","100"
"964","dunrobin_3038","3038","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"965","dunrobin_3038","3038","general","percent_of_renter_households_in_core_housing_need","0"
"966","dunrobin_3038","3038","general","median_monthly_shelter_costs_for_rented_dwellings","1760"
"967","dunrobin_3038","3038","general","average_monthly_shelter_costs_for_rented_dwellings","2120"
"968","dunrobin_3038","3038","general","average_size_of_census_families","3"
"969","dunrobin_3038","3038","general","percent_of_census_families_that_are_one_parent_families","0.045584046"
"970","dunrobin_3038","3038","general","number_of_one_parent_families","80"
"971","dunrobin_3038","3038","general","percent_of_all_census_families_that_are_one_parent_families","0.045584046"
"972","dunrobin_3038","3038","general","average_number_of_children_in_census_families_with_children","1.9"
"973","dunrobin_3038","3038","general","average_after_tax_income_of_all_economic_families","154200"
"974","dunrobin_3038","3038","general","average_after_tax_income_of_couple_with_children_economic_families","162000"
"975","dunrobin_3038","3038","general","average_after_tax_income_of_one_parent_economic_families","132000"
"976","edwards_carlsbad_springs_3039","3039","general","number_of_children_living_in_one_parent_families","190"
"977","edwards_carlsbad_springs_3039","3039","general","percent_of_children_living_in_one_parent_families","0.2375"
"978","edwards_carlsbad_springs_3039","3039","general","number_of_pop_living_alone_i_e_1_person_household","255"
"979","edwards_carlsbad_springs_3039","3039","general","average_household_size","2.4"
"980","edwards_carlsbad_springs_3039","3039","general","number_of_owner_households","1045"
"981","edwards_carlsbad_springs_3039","3039","general","percent_of_owner_households","0.860082305"
"982","edwards_carlsbad_springs_3039","3039","general","percent_of_renter_households","0.139917695"
"983","edwards_carlsbad_springs_3039","3039","general","percent_of_households_living_in_core_housing_need","0.072649573"
"984","edwards_carlsbad_springs_3039","3039","general","number_of_households_living_in_core_housing_need","85"
"985","edwards_carlsbad_springs_3039","3039","general","percent_of_owner_households_in_core_housing_need","4.5"
"986","edwards_carlsbad_springs_3039","3039","general","median_monthly_shelter_costs_for_owned_dwellings","1130"
