ONS_ID,data_ID,value
3046,food_resto_dist_closest_3_popwt,10.23
3046,food_resto_pct_within_15_mins,0.01
3046,food_specialty_num_region_plus_buffer,0
3046,food_specialty_num_per_1000_res_plus_buffer,0
3046,food_specialty_dist_closest_3_popwt,15.03
3046,food_specialty_pct_within_15_mins,0.01
3046,num_people_attached,3306
3046,num_people_uncertainly_attached,303
3046,total_population_attachment,3609
3046,percent_attached,91.6
3046,percent_uncertaintly_attached,8.4
3046,crime_person_total,17
3046,crime_property_total,44
3046,crime_other_total,4
3046,crime_total,65
3046,crime_person_total_per_1000pop_plus_50m_buffer,5.61
3046,crime_property_total_per_1000pop_plus_50m_buffer,13.27
3046,crime_other_total_per_1000pop_plus_50m_buffer,1.28
3046,crime_total_per_1000pop_plus_50m_buffer,20.15
3046,walkscore_mean,2.23
3046,walkscore_sd,4.74
3046,bikescore_mean,30.47
3046,bikescore_sd,8.32
3046,Deciles,4
3046,Quintiles,2
3047,food_convenience_num_region_plus_buffer,6
3047,food_convenience_num_per_1000_res_plus_buffer,0.44
3047,food_convenience_dist_closest_3_popwt,0.63
3047,food_convenience_pct_within_15_mins,1
3047,food_fastfood_num_region_plus_buffer,22
3047,food_fastfood_num_per_1000_res_plus_buffer,1.62
3047,food_fastfood_dist_closest_3_popwt,0.42
3047,food_fastfood_pct_within_15_mins,1
3047,food_grocery_num_region_plus_buffer,4
3047,food_grocery_num_per_1000_res_plus_buffer,0.3
3047,food_grocery_dist_closest_3_popwt,0.79
3047,food_grocery_pct_within_15_mins,0.91
3047,food_resto_num_region_plus_buffer,44
3047,food_resto_num_per_1000_res_plus_buffer,3.24
3047,food_resto_dist_closest_3_popwt,0.39
3047,food_resto_pct_within_15_mins,1
3047,food_specialty_num_region_plus_buffer,9
3047,food_specialty_num_per_1000_res_plus_buffer,0.66
3047,food_specialty_dist_closest_3_popwt,0.62
3047,food_specialty_pct_within_15_mins,1
3047,num_people_attached,11341
3047,num_people_uncertainly_attached,2300
3047,total_population_attachment,13641
3047,percent_attached,83.1
3047,percent_uncertaintly_attached,16.9
3047,crime_person_total,121
3047,crime_property_total,741
3047,crime_other_total,141
3047,crime_total,1003
3047,crime_person_total_per_1000pop_plus_50m_buffer,8.99
3047,crime_property_total_per_1000pop_plus_50m_buffer,55.14
3047,crime_other_total_per_1000pop_plus_50m_buffer,10.47
3047,crime_total_per_1000pop_plus_50m_buffer,74.6
3047,walkscore_mean,48.85
3047,walkscore_sd,8.91
3047,bikescore_mean,94.98
3047,bikescore_sd,5.59
3047,Deciles,4
3047,Quintiles,2
3048,food_convenience_num_region_plus_buffer,8
3048,food_convenience_num_per_1000_res_plus_buffer,0.64
3048,food_convenience_dist_closest_3_popwt,1.5
3048,food_convenience_pct_within_15_mins,0.64
3048,food_fastfood_num_region_plus_buffer,36
3048,food_fastfood_num_per_1000_res_plus_buffer,2.87
3048,food_fastfood_dist_closest_3_popwt,0.84
3048,food_fastfood_pct_within_15_mins,0.92
3048,food_grocery_num_region_plus_buffer,5
3048,food_grocery_num_per_1000_res_plus_buffer,0.4
3048,food_grocery_dist_closest_3_popwt,1.17
3048,food_grocery_pct_within_15_mins,0.86
3048,food_resto_num_region_plus_buffer,17
3048,food_resto_num_per_1000_res_plus_buffer,1.36
3048,food_resto_dist_closest_3_popwt,0.86
3048,food_resto_pct_within_15_mins,0.97
3048,food_specialty_num_region_plus_buffer,8
3048,food_specialty_num_per_1000_res_plus_buffer,0.64
3048,food_specialty_dist_closest_3_popwt,1.37
3048,food_specialty_pct_within_15_mins,0.82
3048,num_people_attached,13100
3048,num_people_uncertainly_attached,1958
3048,total_population_attachment,15058
3048,percent_attached,87
3048,percent_uncertaintly_attached,13
3048,crime_person_total,84
3048,crime_property_total,232
3048,crime_other_total,16
3048,crime_total,332
3048,crime_person_total_per_1000pop_plus_50m_buffer,7.26
3048,crime_property_total_per_1000pop_plus_50m_buffer,20.33
3048,crime_other_total_per_1000pop_plus_50m_buffer,1.28
3048,crime_total_per_1000pop_plus_50m_buffer,28.87
3048,walkscore_mean,32.71
3048,walkscore_sd,14.57
3048,bikescore_mean,72.28
3048,bikescore_sd,7.1
3048,Deciles,5
3048,Quintiles,3
3049,food_convenience_num_region_plus_buffer,5
3049,food_convenience_num_per_1000_res_plus_buffer,0.47
3049,food_convenience_dist_closest_3_popwt,3.93
3049,food_convenience_pct_within_15_mins,0.17
3049,food_fastfood_num_region_plus_buffer,2
3049,food_fastfood_num_per_1000_res_plus_buffer,0.19
3049,food_fastfood_dist_closest_3_popwt,5.01
3049,food_fastfood_pct_within_15_mins,0.15
3049,food_grocery_num_region_plus_buffer,1
3049,food_grocery_num_per_1000_res_plus_buffer,0.09
3049,food_grocery_dist_closest_3_popwt,8.11
3049,food_grocery_pct_within_15_mins,0.1
3049,food_resto_num_region_plus_buffer,6
3049,food_resto_num_per_1000_res_plus_buffer,0.57
3049,food_resto_dist_closest_3_popwt,3.34
3049,food_resto_pct_within_15_mins,0.24
3049,food_specialty_num_region_plus_buffer,0
3049,food_specialty_num_per_1000_res_plus_buffer,0
3049,food_specialty_dist_closest_3_popwt,11.52
3049,food_specialty_pct_within_15_mins,0
3049,num_people_attached,10089
3049,num_people_uncertainly_attached,1001
3049,total_population_attachment,11090
3049,percent_attached,91
3049,percent_uncertaintly_attached,9
3049,crime_person_total,32
3049,crime_property_total,159
3049,crime_other_total,7
3049,crime_total,198
3049,crime_person_total_per_1000pop_plus_50m_buffer,3.2
3049,crime_property_total_per_1000pop_plus_50m_buffer,15.83
3049,crime_other_total_per_1000pop_plus_50m_buffer,0.75
3049,crime_total_per_1000pop_plus_50m_buffer,19.79
3049,walkscore_mean,11.9
3049,walkscore_sd,11.5
3049,bikescore_mean,35.15
3049,bikescore_sd,7.22
3049,Deciles,2
3049,Quintiles,1
3050,food_convenience_num_region_plus_buffer,4
3050,food_convenience_num_per_1000_res_plus_buffer,3.43
3050,food_convenience_dist_closest_3_popwt,0.96
3050,food_convenience_pct_within_15_mins,0.77
3050,food_fastfood_num_region_plus_buffer,9
3050,food_fastfood_num_per_1000_res_plus_buffer,7.72
3050,food_fastfood_dist_closest_3_popwt,0.81
3050,food_fastfood_pct_within_15_mins,0.84
3050,food_grocery_num_region_plus_buffer,0
3050,food_grocery_num_per_1000_res_plus_buffer,0
3050,food_grocery_dist_closest_3_popwt,2.43
3050,food_grocery_pct_within_15_mins,0.36
3050,food_resto_num_region_plus_buffer,5
3050,food_resto_num_per_1000_res_plus_buffer,4.29
3050,food_resto_dist_closest_3_popwt,1.17
3050,food_resto_pct_within_15_mins,0.71
3050,food_specialty_num_region_plus_buffer,0
3050,food_specialty_num_per_1000_res_plus_buffer,0
3050,food_specialty_dist_closest_3_popwt,2
3050,food_specialty_pct_within_15_mins,0.27
3050,num_people_attached,NA
3050,num_people_uncertainly_attached,NA
3050,total_population_attachment,NA
3050,percent_attached,NA
3050,percent_uncertaintly_attached,NA
3050,crime_person_total,43
3050,crime_property_total,61
3050,crime_other_total,67
3050,crime_total,171
3050,crime_person_total_per_1000pop_plus_50m_buffer,57.51
3050,crime_property_total_per_1000pop_plus_50m_buffer,174.25
3050,crime_other_total_per_1000pop_plus_50m_buffer,60.09
3050,crime_total_per_1000pop_plus_50m_buffer,291.85
3050,walkscore_mean,10.08
3050,walkscore_sd,11.67
3050,bikescore_mean,31.98
3050,bikescore_sd,8.34
3050,Deciles,8
3050,Quintiles,4
3051,food_convenience_num_region_plus_buffer,2
3051,food_convenience_num_per_1000_res_plus_buffer,12.5
3051,food_convenience_dist_closest_3_popwt,2.76
3051,food_convenience_pct_within_15_mins,0
3051,food_fastfood_num_region_plus_buffer,6
3051,food_fastfood_num_per_1000_res_plus_buffer,37.5
3051,food_fastfood_dist_closest_3_popwt,2.65
3051,food_fastfood_pct_within_15_mins,0
3051,food_grocery_num_region_plus_buffer,1
3051,food_grocery_num_per_1000_res_plus_buffer,6.25
3051,food_grocery_dist_closest_3_popwt,3.45
3051,food_grocery_pct_within_15_mins,0
3051,food_resto_num_region_plus_buffer,0
3051,food_resto_num_per_1000_res_plus_buffer,0
3051,food_resto_dist_closest_3_popwt,2.55
3051,food_resto_pct_within_15_mins,0
3051,food_specialty_num_region_plus_buffer,0
3051,food_specialty_num_per_1000_res_plus_buffer,0
3051,food_specialty_dist_closest_3_popwt,2.63
3051,food_specialty_pct_within_15_mins,0
3051,num_people_attached,NA
3051,num_people_uncertainly_attached,NA
3051,total_population_attachment,NA
3051,percent_attached,NA
3051,percent_uncertaintly_attached,NA
3051,crime_person_total,18
3051,crime_property_total,85
3051,crime_other_total,6
3051,crime_total,109
3051,crime_person_total_per_1000pop_plus_50m_buffer,162.5
3051,crime_property_total_per_1000pop_plus_50m_buffer,681.25
3051,crime_other_total_per_1000pop_plus_50m_buffer,43.75
3051,crime_total_per_1000pop_plus_50m_buffer,887.5
3051,walkscore_mean,11.51
3051,walkscore_sd,14.85
3051,bikescore_mean,45.06
3051,bikescore_sd,13.35
3051,Deciles,NA
3051,Quintiles,NA
3052,food_convenience_num_region_plus_buffer,1
3052,food_convenience_num_per_1000_res_plus_buffer,0.16
3052,food_convenience_dist_closest_3_popwt,0.94
3052,food_convenience_pct_within_15_mins,1
3052,food_fastfood_num_region_plus_buffer,2
3052,food_fastfood_num_per_1000_res_plus_buffer,0.32
3052,food_fastfood_dist_closest_3_popwt,0.81
3052,food_fastfood_pct_within_15_mins,1
3052,food_grocery_num_region_plus_buffer,0
3052,food_grocery_num_per_1000_res_plus_buffer,0
3052,food_grocery_dist_closest_3_popwt,2.3
3052,food_grocery_pct_within_15_mins,0
3052,food_resto_num_region_plus_buffer,0
3052,food_resto_num_per_1000_res_plus_buffer,0
3052,food_resto_dist_closest_3_popwt,1.6
3052,food_resto_pct_within_15_mins,0.77
3052,food_specialty_num_region_plus_buffer,0
3052,food_specialty_num_per_1000_res_plus_buffer,0
3052,food_specialty_dist_closest_3_popwt,1.78
3052,food_specialty_pct_within_15_mins,0.58
3052,num_people_attached,6141
3052,num_people_uncertainly_attached,1164
3052,total_population_attachment,7305
3052,percent_attached,84.1
3052,percent_uncertaintly_attached,15.9
3052,crime_person_total,28
3052,crime_property_total,53
3052,crime_other_total,6
3052,crime_total,87
3052,crime_person_total_per_1000pop_plus_50m_buffer,7.46
3052,crime_property_total_per_1000pop_plus_50m_buffer,15.88
3052,crime_other_total_per_1000pop_plus_50m_buffer,2.11
3052,crime_total_per_1000pop_plus_50m_buffer,25.45
3052,walkscore_mean,49.34
3052,walkscore_sd,5.19
3052,bikescore_mean,76
3052,bikescore_sd,2.49
3052,Deciles,8
3052,Quintiles,4
3053,food_convenience_num_region_plus_buffer,1
3053,food_convenience_num_per_1000_res_plus_buffer,0.18
3053,food_convenience_dist_closest_3_popwt,0.95
3053,food_convenience_pct_within_15_mins,1
3053,food_fastfood_num_region_plus_buffer,3
3053,food_fastfood_num_per_1000_res_plus_buffer,0.54
3053,food_fastfood_dist_closest_3_popwt,0.74
3053,food_fastfood_pct_within_15_mins,1
3053,food_grocery_num_region_plus_buffer,0
3053,food_grocery_num_per_1000_res_plus_buffer,0
3053,food_grocery_dist_closest_3_popwt,1.3
3053,food_grocery_pct_within_15_mins,0.65
3053,food_resto_num_region_plus_buffer,1
3053,food_resto_num_per_1000_res_plus_buffer,0.18
3053,food_resto_dist_closest_3_popwt,1.12
3053,food_resto_pct_within_15_mins,0.91
3053,food_specialty_num_region_plus_buffer,0
3053,food_specialty_num_per_1000_res_plus_buffer,0
3053,food_specialty_dist_closest_3_popwt,1.32
3053,food_specialty_pct_within_15_mins,0.56
3053,num_people_attached,5043
3053,num_people_uncertainly_attached,952
3053,total_population_attachment,5995
3053,percent_attached,84.1
3053,percent_uncertaintly_attached,15.9
3053,crime_person_total,36
3053,crime_property_total,73
3053,crime_other_total,12
3053,crime_total,121
3053,crime_person_total_per_1000pop_plus_50m_buffer,7.72
3053,crime_property_total_per_1000pop_plus_50m_buffer,14.18
3053,crime_other_total_per_1000pop_plus_50m_buffer,2.33
3053,crime_total_per_1000pop_plus_50m_buffer,24.24
3053,walkscore_mean,53.98
3053,walkscore_sd,9.29
3053,bikescore_mean,80.05
3053,bikescore_sd,2.94
3053,Deciles,9
3053,Quintiles,5
3054,food_convenience_num_region_plus_buffer,2
3054,food_convenience_num_per_1000_res_plus_buffer,0.29
3054,food_convenience_dist_closest_3_popwt,0.87
3054,food_convenience_pct_within_15_mins,0.99
3054,food_fastfood_num_region_plus_buffer,11
3054,food_fastfood_num_per_1000_res_plus_buffer,1.62
3054,food_fastfood_dist_closest_3_popwt,0.57
3054,food_fastfood_pct_within_15_mins,1
3054,food_grocery_num_region_plus_buffer,0
3054,food_grocery_num_per_1000_res_plus_buffer,0
3054,food_grocery_dist_closest_3_popwt,1.44
3054,food_grocery_pct_within_15_mins,0.88
3054,food_resto_num_region_plus_buffer,3
3054,food_resto_num_per_1000_res_plus_buffer,0.44
3054,food_resto_dist_closest_3_popwt,0.96
3054,food_resto_pct_within_15_mins,0.99
3054,food_specialty_num_region_plus_buffer,1
3054,food_specialty_num_per_1000_res_plus_buffer,0.15
3054,food_specialty_dist_closest_3_popwt,1.34
3054,food_specialty_pct_within_15_mins,0.83
3054,num_people_attached,5455
3054,num_people_uncertainly_attached,1741
3054,total_population_attachment,7196
3054,percent_attached,75.8
3054,percent_uncertaintly_attached,24.2
3054,crime_person_total,83
3054,crime_property_total,371
3054,crime_other_total,37
3054,crime_total,491
3054,crime_person_total_per_1000pop_plus_50m_buffer,12.21
3054,crime_property_total_per_1000pop_plus_50m_buffer,56.03
3054,crime_other_total_per_1000pop_plus_50m_buffer,5.44
3054,crime_total_per_1000pop_plus_50m_buffer,73.68
3054,walkscore_mean,62.04
3054,walkscore_sd,5.8
3054,bikescore_mean,71.66
3054,bikescore_sd,5.15
3054,Deciles,10
3054,Quintiles,5
3055,food_convenience_num_region_plus_buffer,6
3055,food_convenience_num_per_1000_res_plus_buffer,0.55
3055,food_convenience_dist_closest_3_popwt,0.46
3055,food_convenience_pct_within_15_mins,1
3055,food_fastfood_num_region_plus_buffer,32
3055,food_fastfood_num_per_1000_res_plus_buffer,2.92
3055,food_fastfood_dist_closest_3_popwt,0.26
3055,food_fastfood_pct_within_15_mins,1
3055,food_grocery_num_region_plus_buffer,1
3055,food_grocery_num_per_1000_res_plus_buffer,0.09
3055,food_grocery_dist_closest_3_popwt,1.02
3055,food_grocery_pct_within_15_mins,1
3055,food_resto_num_region_plus_buffer,27
3055,food_resto_num_per_1000_res_plus_buffer,2.46
3055,food_resto_dist_closest_3_popwt,0.4
3055,food_resto_pct_within_15_mins,1
3055,food_specialty_num_region_plus_buffer,14
3055,food_specialty_num_per_1000_res_plus_buffer,1.28
3055,food_specialty_dist_closest_3_popwt,0.4
3055,food_specialty_pct_within_15_mins,1
3055,num_people_attached,8275
3055,num_people_uncertainly_attached,2077
3055,total_population_attachment,10352
3055,percent_attached,79.9
3055,percent_uncertaintly_attached,20.1
3055,crime_person_total,101
3055,crime_property_total,640
3055,crime_other_total,58
3055,crime_total,799
3055,crime_person_total_per_1000pop_plus_50m_buffer,10.12
3055,crime_property_total_per_1000pop_plus_50m_buffer,60.37
3055,crime_other_total_per_1000pop_plus_50m_buffer,5.38
3055,crime_total_per_1000pop_plus_50m_buffer,75.88
3055,walkscore_mean,66.96
3055,walkscore_sd,6.42
3055,bikescore_mean,95.73
3055,bikescore_sd,5.17
3055,Deciles,6
3055,Quintiles,3
3056,food_convenience_num_region_plus_buffer,3
3056,food_convenience_num_per_1000_res_plus_buffer,0.35
3056,food_convenience_dist_closest_3_popwt,0.98
3056,food_convenience_pct_within_15_mins,0.98
3056,food_fastfood_num_region_plus_buffer,3
3056,food_fastfood_num_per_1000_res_plus_buffer,0.35
3056,food_fastfood_dist_closest_3_popwt,0.94
3056,food_fastfood_pct_within_15_mins,0.99
3056,food_grocery_num_region_plus_buffer,0
3056,food_grocery_num_per_1000_res_plus_buffer,0
3056,food_grocery_dist_closest_3_popwt,3.46
3056,food_grocery_pct_within_15_mins,0
3056,food_resto_num_region_plus_buffer,1
3056,food_resto_num_per_1000_res_plus_buffer,0.12
3056,food_resto_dist_closest_3_popwt,1.7
3056,food_resto_pct_within_15_mins,0.72
3056,food_specialty_num_region_plus_buffer,1
3056,food_specialty_num_per_1000_res_plus_buffer,0.12
3056,food_specialty_dist_closest_3_popwt,1.35
3056,food_specialty_pct_within_15_mins,0.97
3056,num_people_attached,9146
3056,num_people_uncertainly_attached,1817
3056,total_population_attachment,10963
3056,percent_attached,83.4
3056,percent_uncertaintly_attached,16.6
3056,crime_person_total,46
3056,crime_property_total,133
3056,crime_other_total,13
3056,crime_total,192
3056,crime_person_total_per_1000pop_plus_50m_buffer,5.53
3056,crime_property_total_per_1000pop_plus_50m_buffer,17.05
3056,crime_other_total_per_1000pop_plus_50m_buffer,1.65
3056,crime_total_per_1000pop_plus_50m_buffer,24.22
3056,walkscore_mean,36.73
3056,walkscore_sd,9.66
3056,bikescore_mean,70.12
3056,bikescore_sd,6.39
3056,Deciles,9
3056,Quintiles,5
3057,food_convenience_num_region_plus_buffer,6
3057,food_convenience_num_per_1000_res_plus_buffer,120
3057,food_convenience_dist_closest_3_popwt,NA
3057,food_convenience_pct_within_15_mins,NA
3057,food_fastfood_num_region_plus_buffer,19
3057,food_fastfood_num_per_1000_res_plus_buffer,380
3057,food_fastfood_dist_closest_3_popwt,NA
3057,food_fastfood_pct_within_15_mins,NA
3057,food_grocery_num_region_plus_buffer,0
3057,food_grocery_num_per_1000_res_plus_buffer,0
3057,food_grocery_dist_closest_3_popwt,NA
3057,food_grocery_pct_within_15_mins,NA
3057,food_resto_num_region_plus_buffer,10
3057,food_resto_num_per_1000_res_plus_buffer,200
3057,food_resto_dist_closest_3_popwt,NA
3057,food_resto_pct_within_15_mins,NA
3057,food_specialty_num_region_plus_buffer,4
3057,food_specialty_num_per_1000_res_plus_buffer,80
3057,food_specialty_dist_closest_3_popwt,NA
3057,food_specialty_pct_within_15_mins,NA
3057,num_people_attached,NA
3057,num_people_uncertainly_attached,NA
3057,total_population_attachment,NA
3057,percent_attached,NA
3057,percent_uncertaintly_attached,NA
3057,crime_person_total,42
3057,crime_property_total,108
3057,crime_other_total,67
3057,crime_total,217
3057,crime_person_total_per_1000pop_plus_50m_buffer,1100
3057,crime_property_total_per_1000pop_plus_50m_buffer,3680
3057,crime_other_total_per_1000pop_plus_50m_buffer,1480
3057,crime_total_per_1000pop_plus_50m_buffer,6260
3057,walkscore_mean,38.93
3057,walkscore_sd,13.37
3057,bikescore_mean,54.64
3057,bikescore_sd,12.66
3057,Deciles,NA
3057,Quintiles,NA
3058,food_convenience_num_region_plus_buffer,5
3058,food_convenience_num_per_1000_res_plus_buffer,0.85
3058,food_convenience_dist_closest_3_popwt,0.86
3058,food_convenience_pct_within_15_mins,1
3058,food_fastfood_num_region_plus_buffer,17
3058,food_fastfood_num_per_1000_res_plus_buffer,2.88
3058,food_fastfood_dist_closest_3_popwt,0.52
3058,food_fastfood_pct_within_15_mins,1
3058,food_grocery_num_region_plus_buffer,0
3058,food_grocery_num_per_1000_res_plus_buffer,0
3058,food_grocery_dist_closest_3_popwt,2.41
3058,food_grocery_pct_within_15_mins,0.19
3058,food_resto_num_region_plus_buffer,6
